porcentaje_h_mayor_90,max_mora,porcentaje_h_60_90,porcentaje_h_pago_a_tiempo,porcentaje_h_30_60,porcentaje_h_1_30,min_mora,antiguedad,centro_operacion,regional,unidad_negocio,condicion_pago,mora_de_1_30,mora_de_30_60,mora_de_60_90,mora_mayor_90,centro_operacion:BELLO,centro_operacion:BUCARAMANGA,centro_operacion:CARTAGENA,centro_operacion:CHIQUINQUIRA,centro_operacion:CUCUTA,centro_operacion:MANIZALES,centro_operacion:OFICINA CENTRAL,centro_operacion:OTRO,centro_operacion:PITALITO,centro_operacion:SIBERIA,centro_operacion:VILLANUEVA,centro_operacion:YUMBO,regional:DC,regional:DN,regional:DS,regional:OC,unidad_negocio:ADM,unidad_negocio:CIL,unidad_negocio:GRN,unidad_negocio:OTRO,condicion_pago:08D,condicion_pago:15D,condicion_pago:30D,condicion_pago:60D,condicion_pago:CTD,condicion_pago:OTRO,mora_de_1_30:0,mora_de_1_30:1,mora_de_30_60:0,mora_de_30_60:1,mora_de_60_90:0,mora_de_60_90:1,mora_mayor_90:0,mora_mayor_90:1,centro_operacion:VILLANUEVA_YUMBO_BELLO,centro_operacion:CARTAGENA_BUCARAMANGA,unidad_negocio:ADM_CIL,condicion_pago:30D_CTD,condicion_pago:OTROS,min_mora_factor,max_mora_factor,porcentaje_h_60_90_factor,porcentaje_h_60_90: entre 0 y 20,porcentaje_h_60_90: entre 20 y 80,porcentaje_h_60_90: entre 80 y 100,porcentaje_h_mayor_90_factor,porcentaje_h_30_60_factor,porcentaje_h_30_60: entre 0 y 30,porcentaje_h_30_60: entre 30 y 70,porcentaje_h_30_60: entre 70 y 100,Antiguedad_factor,antiguedad: menor a 6 meses,antiguedad: entre 6 meses y 1 año,antiguedad: entre 1 y 3 años,antiguedad: entre 3 y 5 años,antiguedad: entre 5 y 6 años,antiguedad: entre 6 y 8 años,antiguedad: entre 8 y 10 años,antiguedad: entre 10 y 12 años,antiguedad: mayor a 12 años,porcentaje_h_pago_a_tiempo_factor,porcentaje_h_1_30_factor,porcentaje_h_1_30: entre 0 y 25,porcentaje_h_1_30: entre 25 y 50,porcentaje_h_1_30: entre 50 y 75,porcentaje_h_1_30: entre 75 y 100
0.0,46.0,0.0,22.06,29.4,48.52,0.0,253,CARTAGENA_BUCARAMANGA,DS,ADM_CIL,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 6 meses y 1 año,0,1,0,0,0,0,0,0,0,"(-0.1, 50.0]",Entre 25 y 50,0,1,0,0
0.0,38.0,0.0,23.6,0.56,75.82,-13.0,1519,SIBERIA,DC,GRN,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 3 y 5 años,0,0,0,1,0,0,0,0,0,"(-0.1, 50.0]",Entre 75 y 100,0,0,0,1
0.21,401.0,1.1,45.49,0.02,53.15,-16.0,1249,VILLANUEVA_YUMBO_BELLO,DS,GRN,OTROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,negativo,300,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 3 y 5 años,0,0,0,1,0,0,0,0,0,"(-0.1, 50.0]",Entre 50 y 75,0,0,1,0
1.81,105.0,0.0,0.0,8.06,90.12,5.0,274,SIBERIA,DC,GRN,30D o CTD,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,no negativo,200,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 6 meses y 1 año,0,1,0,0,0,0,0,0,0,"(-0.1, 50.0]",Entre 75 y 100,0,0,0,1
0.0,22.0,0.0,46.66,0.0,53.33,-46.0,2684,CARTAGENA_BUCARAMANGA,DC,ADM_CIL,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 6 y 8 años,0,0,0,0,0,1,0,0,0,"(-0.1, 50.0]",Entre 50 y 75,0,0,1,0
97.65,381.0,0.0,2.34,0.0,0.0,0.0,3054,VILLANUEVA_YUMBO_BELLO,OC,ADM_CIL,08D,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,no negativo,300,0 a 20,1,0,0,"(90.0, 100.0]","(-0.1, 33.333]",1,0,0,entre 8 y 10 años,0,0,0,0,0,0,1,0,0,"(-0.1, 50.0]",Entre 0 y 25,1,0,0,0
9.44,124.0,6.88,5.03,4.72,73.91,0.0,428,VILLANUEVA_YUMBO_BELLO,DS,ADM_CIL,OTROS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,no negativo,200,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,"(-0.1, 50.0]",Entre 50 y 75,0,0,1,0
0.0,9.0,0.0,0.0,0.0,100.0,9.0,1947,VILLANUEVA_YUMBO_BELLO,DS,ADM_CIL,30D o CTD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 5 y 6 años,0,0,0,0,1,0,0,0,0,"(-0.1, 50.0]",Entre 75 y 100,0,0,0,1
0.0,38.0,0.0,19.14,3.19,77.65,-5.0,4409,MANIZALES,DS,GRN,08D,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,mayor a 12 años,0,0,0,0,0,0,0,0,1,"(-0.1, 50.0]",Entre 75 y 100,0,0,0,1
21.8,564.0,5.21,11.36,22.94,38.66,-31.0,2703,CARTAGENA_BUCARAMANGA,DS,GRN,30D o CTD,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,negativo,300,0 a 20,1,0,0,"(20.0, 30.0]","(-0.1, 33.333]",1,0,0,entre 6 y 8 años,0,0,0,0,0,1,0,0,0,"(-0.1, 50.0]",Entre 25 y 50,0,1,0,0
0.0,4.0,0.0,100.0,0.0,0.0,0.0,108,VILLANUEVA_YUMBO_BELLO,DC,ADM_CIL,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,menor a 6 meses,1,0,0,0,0,0,0,0,0,"(50.0, 100.0]",Entre 0 y 25,1,0,0,0
0.0,51.0,0.0,52.45,0.2,47.34,-8.0,934,CARTAGENA_BUCARAMANGA,DC,ADM_CIL,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,"(50.0, 100.0]",Entre 25 y 50,0,1,0,0
0.12,444.0,0.0,10.82,15.32,73.71,-32.0,2121,VILLANUEVA_YUMBO_BELLO,DS,GRN,30D o CTD,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,negativo,300,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 5 y 6 años,0,0,0,0,1,0,0,0,0,"(-0.1, 50.0]",Entre 50 y 75,0,0,1,0
11.59,293.0,24.78,23.36,14.03,26.21,-28.0,2195,CARTAGENA_BUCARAMANGA,DN,ADM_CIL,30D o CTD,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,negativo,200,20 a 80,0,1,0,"(10.0, 20.0]","(-0.1, 33.333]",1,0,0,entre 6 y 8 años,0,0,0,0,0,1,0,0,0,"(-0.1, 50.0]",Entre 25 y 50,0,1,0,0
0.0,42.0,0.0,0.0,100.0,0.0,42.0,1092,CHIQUINQUIRA,DC,ADM_CIL,08D,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(66.667, 100.0]",0,0,1,entre 3 y 5 años,0,0,0,1,0,0,0,0,0,"(-0.1, 50.0]",Entre 0 y 25,1,0,0,0
39.86,984.0,8.6,18.47,21.18,11.87,-9.0,2285,CARTAGENA_BUCARAMANGA,DN,ADM_CIL,30D o CTD,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,negativo,300,0 a 20,1,0,0,"(30.0, 40.0]","(-0.1, 33.333]",1,0,0,entre 6 y 8 años,0,0,0,0,0,1,0,0,0,"(-0.1, 50.0]",Entre 0 y 25,1,0,0,0
3.94,225.0,0.9,61.61,2.25,31.28,-37.0,3360,CARTAGENA_BUCARAMANGA,DS,ADM_CIL,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,negativo,200,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 8 y 10 años,0,0,0,0,0,0,1,0,0,"(50.0, 100.0]",Entre 25 y 50,0,1,0,0
0.0,4.0,0.0,99.16,0.0,0.83,-4.0,4409,CUCUTA,DN,GRN,30D o CTD,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,mayor a 12 años,0,0,0,0,0,0,0,0,1,"(50.0, 100.0]",Entre 0 y 25,1,0,0,0
83.33,609.0,0.0,16.66,0.0,0.0,-2.0,1946,CARTAGENA_BUCARAMANGA,DN,ADM_CIL,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,negativo,300,0 a 20,1,0,0,"(80.0, 90.0]","(-0.1, 33.333]",1,0,0,entre 5 y 6 años,0,0,0,0,1,0,0,0,0,"(-0.1, 50.0]",Entre 0 y 25,1,0,0,0
2.1,347.0,0.0,7.47,8.75,81.66,0.0,1662,CARTAGENA_BUCARAMANGA,DC,GRN,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,no negativo,300,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 3 y 5 años,0,0,0,1,0,0,0,0,0,"(-0.1, 50.0]",Entre 75 y 100,0,0,0,1
70.84,352.0,5.95,7.73,7.33,8.13,-57.0,2144,CARTAGENA_BUCARAMANGA,DC,ADM_CIL,08D,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,negativo,300,0 a 20,1,0,0,"(70.0, 80.0]","(-0.1, 33.333]",1,0,0,entre 5 y 6 años,0,0,0,0,1,0,0,0,0,"(-0.1, 50.0]",Entre 0 y 25,1,0,0,0
0.0,1.0,0.0,0.0,0.0,100.0,1.0,485,VILLANUEVA_YUMBO_BELLO,DS,ADM_CIL,OTROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,"(-0.1, 50.0]",Entre 75 y 100,0,0,0,1
3.27,95.0,19.21,9.23,27.31,40.95,-7.0,878,SIBERIA,DC,GRN,30D o CTD,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,"(-0.1, 50.0]",Entre 25 y 50,0,1,0,0
0.0,67.0,0.0,0.0,0.0,0.0,-4.0,219,SIBERIA,DC,ADM_CIL,30D o CTD,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 6 meses y 1 año,0,1,0,0,0,0,0,0,0,"(-0.1, 50.0]",Entre 0 y 25,1,0,0,0
0.0,66.0,0.01,4.73,0.47,94.77,-31.0,4040,VILLANUEVA_YUMBO_BELLO,DS,GRN,30D o CTD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 10 y 12 años,0,0,0,0,0,0,0,1,0,"(-0.1, 50.0]",Entre 75 y 100,0,0,0,1
0.0,74.0,0.44,11.95,0.23,87.37,-5.0,1823,CARTAGENA_BUCARAMANGA,DC,ADM_CIL,30D o CTD,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 5 y 6 años,0,0,0,0,1,0,0,0,0,"(-0.1, 50.0]",Entre 75 y 100,0,0,0,1
5.39,202.0,12.46,11.15,22.26,48.71,-20.0,1702,CARTAGENA_BUCARAMANGA,DC,GRN,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,negativo,200,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 3 y 5 años,0,0,0,1,0,0,0,0,0,"(-0.1, 50.0]",Entre 25 y 50,0,1,0,0
0.0,40.0,0.0,20.49,29.63,49.86,-18.0,361,CUCUTA,DN,OTRO,30D o CTD,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,"(-0.1, 50.0]",Entre 25 y 50,0,1,0,0
0.0,1.0,0.0,0.0,0.0,100.0,1.0,1598,MANIZALES,DS,GRN,30D o CTD,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 3 y 5 años,0,0,0,1,0,0,0,0,0,"(-0.1, 50.0]",Entre 75 y 100,0,0,0,1
0.0,14.0,0.0,0.0,0.0,100.0,2.0,79,VILLANUEVA_YUMBO_BELLO,DS,GRN,30D o CTD,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,menor a 6 meses,1,0,0,0,0,0,0,0,0,"(-0.1, 50.0]",Entre 75 y 100,0,0,0,1
0.0,41.0,0.0,3.45,2.21,94.33,-15.0,4409,VILLANUEVA_YUMBO_BELLO,DS,GRN,15D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,mayor a 12 años,0,0,0,0,0,0,0,0,1,"(-0.1, 50.0]",Entre 75 y 100,0,0,0,1
21.03,294.0,14.74,21.52,6.71,35.98,-138.0,4409,CARTAGENA_BUCARAMANGA,DS,ADM_CIL,30D o CTD,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,negativo,200,0 a 20,1,0,0,"(20.0, 30.0]","(-0.1, 33.333]",1,0,0,mayor a 12 años,0,0,0,0,0,0,0,0,1,"(-0.1, 50.0]",Entre 25 y 50,0,1,0,0
17.14,109.0,0.0,24.88,0.0,57.97,-2.0,3208,CARTAGENA_BUCARAMANGA,DS,ADM_CIL,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,negativo,200,0 a 20,1,0,0,"(10.0, 20.0]","(-0.1, 33.333]",1,0,0,entre 8 y 10 años,0,0,0,0,0,0,1,0,0,"(-0.1, 50.0]",Entre 50 y 75,0,0,1,0
0.0,53.0,0.0,38.32,15.4,46.26,-68.0,2684,SIBERIA,DC,GRN,OTROS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 6 y 8 años,0,0,0,0,0,1,0,0,0,"(-0.1, 50.0]",Entre 25 y 50,0,1,0,0
0.0,12.0,0.0,0.0,0.0,100.0,12.0,2992,VILLANUEVA_YUMBO_BELLO,OC,ADM_CIL,08D,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 8 y 10 años,0,0,0,0,0,0,1,0,0,"(-0.1, 50.0]",Entre 75 y 100,0,0,0,1
0.0,-2.0,0.0,100.0,0.0,0.0,-5.0,3283,MANIZALES,DS,GRN,30D o CTD,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 8 y 10 años,0,0,0,0,0,0,1,0,0,"(50.0, 100.0]",Entre 0 y 25,1,0,0,0
48.59,828.0,0.0,2.29,0.0,49.1,0.0,1458,VILLANUEVA_YUMBO_BELLO,DC,GRN,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,no negativo,300,0 a 20,1,0,0,"(40.0, 50.0]","(-0.1, 33.333]",1,0,0,entre 3 y 5 años,0,0,0,1,0,0,0,0,0,"(-0.1, 50.0]",Entre 25 y 50,0,1,0,0
0.0,1.0,0.0,0.0,0.0,100.0,1.0,164,VILLANUEVA_YUMBO_BELLO,DS,ADM_CIL,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,menor a 6 meses,1,0,0,0,0,0,0,0,0,"(-0.1, 50.0]",Entre 75 y 100,0,0,0,1
0.0,28.0,0.0,0.0,0.0,100.0,28.0,469,CARTAGENA_BUCARAMANGA,DN,GRN,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,"(-0.1, 50.0]",Entre 75 y 100,0,0,0,1
0.0,173.0,0.0,39.5,1.1,59.38,-22.0,4153,CARTAGENA_BUCARAMANGA,DS,ADM_CIL,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,negativo,200,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 10 y 12 años,0,0,0,0,0,0,0,1,0,"(-0.1, 50.0]",Entre 50 y 75,0,0,1,0
0.0,53.0,0.0,28.18,0.0,71.81,0.0,2172,SIBERIA,DC,ADM_CIL,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 6 y 8 años,0,0,0,0,0,1,0,0,0,"(-0.1, 50.0]",Entre 50 y 75,0,0,1,0
0.0,58.0,0.0,35.13,7.55,57.31,-8.0,2170,SIBERIA,DC,ADM_CIL,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 6 y 8 años,0,0,0,0,0,1,0,0,0,"(-0.1, 50.0]",Entre 50 y 75,0,0,1,0
7.33,135.0,3.23,40.46,5.13,43.82,-31.0,878,SIBERIA,DC,GRN,30D o CTD,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,negativo,200,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,"(-0.1, 50.0]",Entre 25 y 50,0,1,0,0
0.0,28.0,0.0,66.98,0.0,33.01,-29.0,1583,SIBERIA,DC,GRN,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 3 y 5 años,0,0,0,1,0,0,0,0,0,"(50.0, 100.0]",Entre 25 y 50,0,1,0,0
0.19,440.0,1.3,17.69,6.59,74.21,-16.0,4346,VILLANUEVA_YUMBO_BELLO,DS,GRN,30D o CTD,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,negativo,300,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,mayor a 12 años,0,0,0,0,0,0,0,0,1,"(-0.1, 50.0]",Entre 50 y 75,0,0,1,0
0.0,-30.0,0.0,100.0,0.0,0.0,-30.0,4672,CARTAGENA_BUCARAMANGA,DN,ADM_CIL,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,mayor a 12 años,0,0,0,0,0,0,0,0,1,"(50.0, 100.0]",Entre 0 y 25,1,0,0,0
0.48,105.0,0.29,5.97,10.97,82.27,-20.0,3620,VILLANUEVA_YUMBO_BELLO,DS,ADM_CIL,30D o CTD,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,negativo,200,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 10 y 12 años,0,0,0,0,0,0,0,1,0,"(-0.1, 50.0]",Entre 75 y 100,0,0,0,1
0.0,2.0,0.0,36.48,0.0,63.51,0.0,855,VILLANUEVA_YUMBO_BELLO,DS,ADM_CIL,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,"(-0.1, 50.0]",Entre 50 y 75,0,0,1,0
42.12,419.0,0.0,57.1,0.0,0.77,-42.0,2542,CARTAGENA_BUCARAMANGA,DN,GRN,OTROS,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,negativo,300,0 a 20,1,0,0,"(40.0, 50.0]","(-0.1, 33.333]",1,0,0,entre 6 y 8 años,0,0,0,0,0,1,0,0,0,"(50.0, 100.0]",Entre 0 y 25,1,0,0,0
0.0,32.0,0.0,57.14,12.5,30.35,0.0,193,CARTAGENA_BUCARAMANGA,DC,ADM_CIL,30D o CTD,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 6 meses y 1 año,0,1,0,0,0,0,0,0,0,"(50.0, 100.0]",Entre 25 y 50,0,1,0,0
